MES_EXIBICAO,ANO_EXIBICAO,NOME_CINEMA,TITULO_ORIGINAL,PUBLICO,GENEROS,ANO_LANCAMENTO,CLASSIFICACAO,rotten_tomatoes,yt_views,yt_likes,yt_sentiment
11,2023,KINOPLEX AMAZONAS,"MUSSUM, O FILMIS",415,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,NAPOLEON,865,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,PAW PATROL: THE MIGHTY MOVIE,3,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,SAW X,32,"Terror, Mistério",2023,18,81.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,SOUND OF FREEDOM,858,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,SPIDER-MAN: ACROSS THE SPIDER-VERSE,112,"Animação, Ação, Aventura, Ficção científica",2023,10,95.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,TAYLOR SWIFT - THE ERAS TOUR,443,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,THE EXORCIST: BELIEVER,14,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,6630,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,THE MARVELS,4410,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX AMAZONAS,TROLLS BAND TOGETHER,1490,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,ALL FUN AND GAMES,150,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,BLUE BEETLE,158,"Ação, Ficção científica, Aventura",2023,14,78.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,ELEMENTAL,210,"Animação, Comédia, Família, Fantasia, Romance",2023,L,73.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,FIVE NIGHTS AT FREDDY'S,2751,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,"MUSSUM, O FILMIS",472,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,NAPOLEON,657,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,PAW PATROL: THE MIGHTY MOVIE,746,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,SOUND OF FREEDOM,160,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,SPIDER-MAN: ACROSS THE SPIDER-VERSE,152,"Animação, Ação, Aventura, Ficção científica",2023,10,95.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,TAYLOR SWIFT - THE ERAS TOUR,102,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,TEENAGE MUTANT NINJA TURTLES: MUTANT MAYHEM,100,"Animação, Comédia, Ação, Ficção científica",2023,10,95.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,2772,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,THE MARVELS,2141,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX BOULEVARD,TROLLS BAND TOGETHER,1489,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,A HAUNTING IN VENICE,349,"Mistério, Thriller, Crime",2023,14,76.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,ALL FUN AND GAMES,356,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,BLUE BEETLE,5,"Ação, Ficção científica, Aventura",2023,14,78.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,EQUALIZER 3,775,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,FIVE NIGHTS AT FREDDY'S,8681,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,IT LIVES INSIDE,520,"Terror, Mistério",2023,Sem Classificacao,64.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,KILLERS OF THE FLOWER MOON,3584,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,MEU NOME É GAL,248,"História, Drama, Música",2023,16,0.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,"MUSSUM, O FILMIS",882,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,NAPOLEON,2902,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,NOSSO SONHO,200,"Drama, Comédia, Música",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,OPPENHEIMER,92,"Drama, História",2023,16,93.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,PAW PATROL: THE MIGHTY MOVIE,1391,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,SAW X,403,"Terror, Mistério",2023,18,81.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,SOUND OF FREEDOM,1776,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,TAYLOR SWIFT - THE ERAS TOUR,1350,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,THE EXORCIST: BELIEVER,780,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,11434,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,THE MARVELS,6578,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,THE NUN 2,173,Terror,2021,Sem Classificacao,0.0,0.0,0.0,0.0
11,2023,KINOPLEX DOM PEDRO,TROLLS BAND TOGETHER,4070,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,KILLERS OF THE FLOWER MOON,279,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,"MUSSUM, O FILMIS",128,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,NAPOLEON,597,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,SOUND OF FREEDOM,9,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,TAYLOR SWIFT - THE ERAS TOUR,41,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,275,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,THE MARVELS,104,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX FASHION MALL,TROLLS BAND TOGETHER,128,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,ALL FUN AND GAMES,85,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,ELEMENTAL,465,"Animação, Comédia, Família, Fantasia, Romance",2023,L,73.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,FIVE NIGHTS AT FREDDY'S,1364,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,KILLERS OF THE FLOWER MOON,454,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,"MUSSUM, O FILMIS",264,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,NAPOLEON,1077,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,SOUND OF FREEDOM,117,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,TAYLOR SWIFT - THE ERAS TOUR,339,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,4058,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,THE MARVELS,2225,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX GOLDEN,TROLLS BAND TOGETHER,856,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,ALL FUN AND GAMES,424,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,EQUALIZER 3,339,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,FIVE NIGHTS AT FREDDY'S,6969,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,IT LIVES INSIDE,510,"Terror, Mistério",2023,Sem Classificacao,64.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,"MUSSUM, O FILMIS",1576,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,NAPOLEON,627,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,NOSSO SONHO,3070,"Drama, Comédia, Música",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,PAW PATROL: THE MIGHTY MOVIE,289,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,SOUND OF FREEDOM,736,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,SPIDER-MAN: ACROSS THE SPIDER-VERSE,100,"Animação, Ação, Aventura, Ficção científica",2023,10,95.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,TAYLOR SWIFT - THE ERAS TOUR,227,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,THE EXORCIST: BELIEVER,192,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,4953,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,THE MARVELS,5104,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX GRANDE RIO,TROLLS BAND TOGETHER,867,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,"ELIS & TOM, SÓ TINHA DE SER COM VOCÊ",82,Drama,2016,14,29.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,FIVE NIGHTS AT FREDDY'S,56,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,GOLDA,186,"Drama, História, Guerra",2023,Sem Classificacao,54.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,KILLERS OF THE FLOWER MOON,2457,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,"MUSSUM, O FILMIS",175,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,NAPOLEON,1891,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,SOUND OF FREEDOM,28,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,TAYLOR SWIFT - THE ERAS TOUR,201,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,1208,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,THE MARVELS,409,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX ITAIM,TROLLS BAND TOGETHER,60,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,A HAUNTING IN VENICE,48,"Mistério, Thriller, Crime",2023,14,76.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,ELEMENTAL,128,"Animação, Comédia, Família, Fantasia, Romance",2023,L,73.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,EQUALIZER 3,20,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,FIVE NIGHTS AT FREDDY'S,824,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,KILLERS OF THE FLOWER MOON,1957,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,MEU NOME É GAL,16,"História, Drama, Música",2023,16,0.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,"MUSSUM, O FILMIS",646,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,NAPOLEON,2818,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,NOSSO SONHO,107,"Drama, Comédia, Música",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,PAW PATROL: THE MIGHTY MOVIE,12,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,SOUND OF FREEDOM,126,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,TAYLOR SWIFT - THE ERAS TOUR,1041,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,3106,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,THE MARVELS,1883,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON,TROLLS BAND TOGETHER,1933,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON GLOBOPLAY,"ELIS & TOM, SÓ TINHA DE SER COM VOCÊ",2,Drama,2016,14,29.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON GLOBOPLAY,KILLERS OF THE FLOWER MOON,1006,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON GLOBOPLAY,NAPOLEON,1433,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON GLOBOPLAY,SOUND OF FREEDOM,6,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON GLOBOPLAY,TAYLOR SWIFT - THE ERAS TOUR,319,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON GLOBOPLAY,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,1159,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX LEBLON GLOBOPLAY,THE MARVELS,63,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,ALL FUN AND GAMES,419,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,FIVE NIGHTS AT FREDDY'S,6175,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,IT LIVES INSIDE,741,"Terror, Mistério",2023,Sem Classificacao,64.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,KILLERS OF THE FLOWER MOON,601,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,"MUSSUM, O FILMIS",800,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,NAPOLEON,1307,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,PAW PATROL: THE MIGHTY MOVIE,289,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,SOUND OF FREEDOM,694,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,TAYLOR SWIFT - THE ERAS TOUR,920,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,THE EXORCIST: BELIEVER,18,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,6039,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,THE MARVELS,5280,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX MACEIÓ,TROLLS BAND TOGETHER,1023,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,ALL FUN AND GAMES,235,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,EQUALIZER 3,8,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,FIVE NIGHTS AT FREDDY'S,3900,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,"MUSSUM, O FILMIS",1193,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,NAPOLEON,435,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,NOSSO SONHO,1871,"Drama, Comédia, Música",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,SOUND OF FREEDOM,21,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,TAYLOR SWIFT - THE ERAS TOUR,50,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,THE EXORCIST: BELIEVER,5,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,2470,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,THE MARVELS,3005,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX MADUREIRA,TROLLS BAND TOGETHER,581,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,ALL FUN AND GAMES,530,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,EQUALIZER 3,444,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,FIVE NIGHTS AT FREDDY'S,7072,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,IT LIVES INSIDE,582,"Terror, Mistério",2023,Sem Classificacao,64.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,KILLERS OF THE FLOWER MOON,990,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,"MUSSUM, O FILMIS",2120,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,NAPOLEON,1133,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,NOSSO SONHO,3602,"Drama, Comédia, Música",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,PAW PATROL: THE MIGHTY MOVIE,339,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,SAW X,10,"Terror, Mistério",2023,18,81.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,SOUND OF FREEDOM,1002,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,TAYLOR SWIFT - THE ERAS TOUR,390,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,THE EXORCIST: BELIEVER,15,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,7884,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,THE MARVELS,6190,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA AMÉRICA,TROLLS BAND TOGETHER,773,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,ALL FUN AND GAMES,457,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,ELEMENTAL,110,"Animação, Comédia, Família, Fantasia, Romance",2023,L,73.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,EQUALIZER 3,349,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,FIVE NIGHTS AT FREDDY'S,7400,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,KILLERS OF THE FLOWER MOON,157,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,"MUSSUM, O FILMIS",1323,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,NAPOLEON,1178,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,NOSSO SONHO,2032,"Drama, Comédia, Música",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,PAW PATROL: THE MIGHTY MOVIE,372,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,SOUND OF FREEDOM,537,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,TAYLOR SWIFT - THE ERAS TOUR,762,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,THE EXORCIST: BELIEVER,4,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,6553,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,THE MARVELS,5345,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX NOVA IGUAÇU,TROLLS BAND TOGETHER,1628,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,ALL FUN AND GAMES,161,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,EQUALIZER 3,616,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,FIVE NIGHTS AT FREDDY'S,4131,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,IT LIVES INSIDE,572,"Terror, Mistério",2023,Sem Classificacao,64.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,KILLERS OF THE FLOWER MOON,271,"Crime, História, Drama",2023,14,93.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,"MUSSUM, O FILMIS",356,"Drama, História, Comédia",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,NAPOLEON,622,"História, Guerra, Romance",2023,16,58.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,NOSSO SONHO,235,"Drama, Comédia, Música",2023,12,0.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,PAW PATROL: THE MIGHTY MOVIE,9,"Aventura, Animação, Comédia, Família, Ficção científica",2023,L,72.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,SOUND OF FREEDOM,455,"Ação, Drama",2023,14,58.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,TAYLOR SWIFT - THE ERAS TOUR,187,Música,2023,L,0.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,THE EXORCIST: BELIEVER,10,Terror,2023,16,22.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,THE HUNGER GAMES – BALLAD OF SONGBIRDS AND SNAKES,3242,"Ficção científica, Ação",2023,14,0.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,THE MARVELS,2620,"Ficção científica, Aventura, Ação",2023,12,63.0,0.0,0.0,0.0
11,2023,KINOPLEX OSASCO,TROLLS BAND TOGETHER,1014,"Animação, Família, Música, Fantasia, Comédia, Aventura",2023,L,64.0,0.0,0.0,0.0
11,2023,KINOPLEX PARKSHOPPING,ALL FUN AND GAMES,357,"Terror, Thriller",2023,16,33.0,0.0,0.0,0.0
11,2023,KINOPLEX PARKSHOPPING,BLUE BEETLE,114,"Ação, Ficção científica, Aventura",2023,14,78.0,0.0,0.0,0.0
11,2023,KINOPLEX PARKSHOPPING,EQUALIZER 3,842,"Ação, Thriller, Crime",2023,18,76.0,0.0,0.0,0.0
11,2023,KINOPLEX PARKSHOPPING,FIVE NIGHTS AT FREDDY'S,7928,"Terror, Thriller",2023,14,33.0,0.0,0.0,0.0
11,2023,KINOPLEX PARKSHOPPING,IT LIVES INSIDE,740,"Terror, Mistério",2023,Sem Classificacao,64.0,0.0,0.0,0.0
