MES_EXIBICAO;ANO_EXIBICAO;NOME_CINEMA;TITULO_ORIGINAL;PUBLICO
1;2015;KINOPLEX DOM PEDRO;LOUCAS PRA CASAR;13625
1;2015;KINOPLEX DOM PEDRO;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;17236
1;2015;KINOPLEX DOM PEDRO;OS CARAS DE PAU;4980
1;2015;KINOPLEX DOM PEDRO;OUIJA;4827
1;2015;KINOPLEX DOM PEDRO;TAKEN 3;5417
1;2015;KINOPLEX DOM PEDRO;THE HOBBIT: BATTLE OF THE FIVE ARMIES;7259
1;2015;KINOPLEX DOM PEDRO;THE HUNGER GAMES: MOCKINGJAY- PART 1;2097
1;2015;KINOPLEX DOM PEDRO;THE IMITATION GAME;617
1;2015;KINOPLEX DOM PEDRO;THE INTERVIEW;285
1;2015;KINOPLEX DOM PEDRO;THE PENGUINS OF MADAGASCAR;12670
1;2015;KINOPLEX DOM PEDRO;THE THEORY OF EVERYTHING;987
1;2015;KINOPLEX DOM PEDRO;THE WOMAN IN BLACK 2 ANGEL OF DEATH;0
1;2015;KINOPLEX FASHION MALL;BIG EYES;366
1;2015;KINOPLEX FASHION MALL;BIG HERO 6;607
1;2015;KINOPLEX FASHION MALL;BIRDMAN: OR (THE UNEXPECTED VIRTUE OF IGNORANCE);354
1;2015;KINOPLEX FASHION MALL;EXODUS: GODS AND KINGS;1014
1;2015;KINOPLEX FASHION MALL;FOXCATCHER;520
1;2015;KINOPLEX FASHION MALL;INTO THE WOODS;329
1;2015;KINOPLEX FASHION MALL;LOUCAS PRA CASAR;1923
1;2015;KINOPLEX FASHION MALL;MEN, WOMEN & CHILDREN;2030
1;2015;KINOPLEX FASHION MALL;NIGHTCRAWLER;685
1;2015;KINOPLEX FASHION MALL;OS CARAS DE PAU;169
1;2015;KINOPLEX FASHION MALL;TAKEN 3;1027
1;2015;KINOPLEX FASHION MALL;THE IMITATION GAME;0
1;2015;KINOPLEX FASHION MALL;THE PENGUINS OF MADAGASCAR;1854
1;2015;KINOPLEX FASHION MALL;THE THEORY OF EVERYTHING;488
1;2015;KINOPLEX FASHION MALL;UNBROKEN;789
1;2015;KINOPLEX FASHION MALL;WHIPLASH;985
1;2015;KINOPLEX GRANDE RIO;BIG HERO 6;4180
1;2015;KINOPLEX GRANDE RIO;EXODUS: GODS AND KINGS;15891
1;2015;KINOPLEX GRANDE RIO;LOUCAS PRA CASAR;28347
1;2015;KINOPLEX GRANDE RIO;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;12980
1;2015;KINOPLEX GRANDE RIO;OS CARAS DE PAU;15572
1;2015;KINOPLEX GRANDE RIO;OUIJA;231
1;2015;KINOPLEX GRANDE RIO;TAKEN 3;6269
1;2015;KINOPLEX GRANDE RIO;THE HOBBIT: BATTLE OF THE FIVE ARMIES;1075
1;2015;KINOPLEX GRANDE RIO;THE PENGUINS OF MADAGASCAR;12454
1;2015;KINOPLEX GRANDE RIO;THE WOMAN IN BLACK 2 ANGEL OF DEATH;1204
1;2015;KINOPLEX ITAIM;BIG EYES;635
1;2015;KINOPLEX ITAIM;BIG HERO 6;786
1;2015;KINOPLEX ITAIM;BIRDMAN: OR (THE UNEXPECTED VIRTUE OF IGNORANCE);812
1;2015;KINOPLEX ITAIM;EXODUS: GODS AND KINGS;4679
1;2015;KINOPLEX ITAIM;FOXCATCHER;1127
1;2015;KINOPLEX ITAIM;INTERSTELLAR;2922
1;2015;KINOPLEX ITAIM;INTO THE WOODS;819
1;2015;KINOPLEX ITAIM;LA FAMILLE BELIER;31
1;2015;KINOPLEX ITAIM;LOUCAS PRA CASAR;3130
1;2015;KINOPLEX ITAIM;MEN, WOMEN & CHILDREN;1359
1;2015;KINOPLEX ITAIM;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;1363
1;2015;KINOPLEX ITAIM;NIGHTCRAWLER;1388
1;2015;KINOPLEX ITAIM;RELATOS SALVAJES;10216
1;2015;KINOPLEX ITAIM;TAKEN 3;2245
1;2015;KINOPLEX ITAIM;THE HOBBIT: BATTLE OF THE FIVE ARMIES;45
1;2015;KINOPLEX ITAIM;THE IMITATION GAME;146
1;2015;KINOPLEX ITAIM;THE PENGUINS OF MADAGASCAR;1498
1;2015;KINOPLEX ITAIM;THE THEORY OF EVERYTHING;540
1;2015;KINOPLEX ITAIM;UNBROKEN;1539
1;2015;KINOPLEX ITAIM;WHIPLASH;3274
1;2015;KINOPLEX LEBLON;BIG HERO 6;6153
1;2015;KINOPLEX LEBLON;BIRDMAN: OR (THE UNEXPECTED VIRTUE OF IGNORANCE);831
1;2015;KINOPLEX LEBLON;CÁSSIA ELLER;30
1;2015;KINOPLEX LEBLON;EXODUS: GODS AND KINGS;4726
1;2015;KINOPLEX LEBLON;FOXCATCHER;315
1;2015;KINOPLEX LEBLON;LEVIATHAN;493
1;2015;KINOPLEX LEBLON;LOUCAS PRA CASAR;3576
1;2015;KINOPLEX LEBLON;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;8868
1;2015;KINOPLEX LEBLON;NIGHTCRAWLER;1869
1;2015;KINOPLEX LEBLON;OS CARAS DE PAU;2375
1;2015;KINOPLEX LEBLON;RELATOS SALVAJES;3721
1;2015;KINOPLEX LEBLON;TAKEN 3;4416
1;2015;KINOPLEX LEBLON;THE IMITATION GAME;0
1;2015;KINOPLEX LEBLON;THE PENGUINS OF MADAGASCAR;8820
1;2015;KINOPLEX LEBLON;UNBROKEN;123
1;2015;KINOPLEX LEBLON;WHIPLASH;2687
1;2015;KINOPLEX LEBLON;WILD;1815
1;2015;KINOPLEX MACEIÓ;BIG HERO 6;3215
1;2015;KINOPLEX MACEIÓ;BIRDMAN: OR (THE UNEXPECTED VIRTUE OF IGNORANCE);130
1;2015;KINOPLEX MACEIÓ;EXODUS: GODS AND KINGS;10783
1;2015;KINOPLEX MACEIÓ;INTO THE WOODS;537
1;2015;KINOPLEX MACEIÓ;LOUCAS PRA CASAR;17290
1;2015;KINOPLEX MACEIÓ;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;10851
1;2015;KINOPLEX MACEIÓ;OS CARAS DE PAU;6433
1;2015;KINOPLEX MACEIÓ;OUIJA;1166
1;2015;KINOPLEX MACEIÓ;TAKEN 3;4515
1;2015;KINOPLEX MACEIÓ;THE HOBBIT: BATTLE OF THE FIVE ARMIES;776
1;2015;KINOPLEX MACEIÓ;THE IMITATION GAME;891
1;2015;KINOPLEX MACEIÓ;THE INTERVIEW;136
1;2015;KINOPLEX MACEIÓ;THE PENGUINS OF MADAGASCAR;9939
1;2015;KINOPLEX MACEIÓ;THE WOMAN IN BLACK 2 ANGEL OF DEATH;0
1;2015;KINOPLEX MACEIÓ;UNBROKEN;1405
1;2015;KINOPLEX MACEIÓ;WILD;270
1;2015;KINOPLEX MADUREIRA;BIG HERO 6;2321
1;2015;KINOPLEX MADUREIRA;EXODUS: GODS AND KINGS;5604
1;2015;KINOPLEX MADUREIRA;INTO THE WOODS;556
1;2015;KINOPLEX MADUREIRA;LOUCAS PRA CASAR;13410
1;2015;KINOPLEX MADUREIRA;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;7800
1;2015;KINOPLEX MADUREIRA;OS CARAS DE PAU;8217
1;2015;KINOPLEX MADUREIRA;TAKEN 3;2365
1;2015;KINOPLEX MADUREIRA;THE INTERVIEW;135
1;2015;KINOPLEX MADUREIRA;THE PENGUINS OF MADAGASCAR;7904
1;2015;KINOPLEX NOVA AMÉRICA;A NOITE DA VIRADA;129
1;2015;KINOPLEX NOVA AMÉRICA;BIG HERO 6;9204
1;2015;KINOPLEX NOVA AMÉRICA;EXODUS: GODS AND KINGS;13843
1;2015;KINOPLEX NOVA AMÉRICA;INTO THE WOODS;1355
1;2015;KINOPLEX NOVA AMÉRICA;LOUCAS PRA CASAR;23099
1;2015;KINOPLEX NOVA AMÉRICA;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;12614
1;2015;KINOPLEX NOVA AMÉRICA;OS CARAS DE PAU;12134
1;2015;KINOPLEX NOVA AMÉRICA;OUIJA;629
1;2015;KINOPLEX NOVA AMÉRICA;TAKEN 3;5580
1;2015;KINOPLEX NOVA AMÉRICA;THE HOBBIT: BATTLE OF THE FIVE ARMIES;833
1;2015;KINOPLEX NOVA AMÉRICA;THE IMITATION GAME;420
1;2015;KINOPLEX NOVA AMÉRICA;THE PENGUINS OF MADAGASCAR;11311
1;2015;KINOPLEX OSASCO;BIG HERO 6;3926
1;2015;KINOPLEX OSASCO;EXODUS: GODS AND KINGS;7577
1;2015;KINOPLEX OSASCO;LOUCAS PRA CASAR;8317
1;2015;KINOPLEX OSASCO;MINUSCULE - LA VALLÉE DES FOURMIS PERDUES;81
1;2015;KINOPLEX OSASCO;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;9180
1;2015;KINOPLEX OSASCO;OS CARAS DE PAU;3928
1;2015;KINOPLEX OSASCO;TAKEN 3;2779
1;2015;KINOPLEX OSASCO;THE HOBBIT: BATTLE OF THE FIVE ARMIES;2007
1;2015;KINOPLEX OSASCO;THE INTERVIEW;222
1;2015;KINOPLEX OSASCO;THE PENGUINS OF MADAGASCAR;7520
1;2015;KINOPLEX OSASCO;THE WOMAN IN BLACK 2 ANGEL OF DEATH;0
1;2015;KINOPLEX PARKSHOPPING;A NOITE DA VIRADA;539
1;2015;KINOPLEX PARKSHOPPING;BIG HERO 6;11309
1;2015;KINOPLEX PARKSHOPPING;BIRDMAN: OR (THE UNEXPECTED VIRTUE OF IGNORANCE);413
1;2015;KINOPLEX PARKSHOPPING;EXODUS: GODS AND KINGS;14816
1;2015;KINOPLEX PARKSHOPPING;FOXCATCHER;679
1;2015;KINOPLEX PARKSHOPPING;INTERSTELLAR;2147
1;2015;KINOPLEX PARKSHOPPING;INTO THE WOODS;494
1;2015;KINOPLEX PARKSHOPPING;LOUCAS PRA CASAR;18585
1;2015;KINOPLEX PARKSHOPPING;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;13552
1;2015;KINOPLEX PARKSHOPPING;OS CARAS DE PAU;6127
1;2015;KINOPLEX PARKSHOPPING;OUIJA;2573
1;2015;KINOPLEX PARKSHOPPING;TAKEN 3;3990
1;2015;KINOPLEX PARKSHOPPING;THE HOBBIT: BATTLE OF THE FIVE ARMIES;4026
1;2015;KINOPLEX PARKSHOPPING;THE HUNGER GAMES: MOCKINGJAY- PART 1;3410
1;2015;KINOPLEX PARKSHOPPING;THE INTERVIEW;357
1;2015;KINOPLEX PARKSHOPPING;THE PENGUINS OF MADAGASCAR;13236
1;2015;KINOPLEX PARKSHOPPING;THE THEORY OF EVERYTHING;1075
1;2015;KINOPLEX PARKSHOPPING;THE WOMAN IN BLACK 2 ANGEL OF DEATH;0
1;2015;KINOPLEX PARKSHOPPING;UNBROKEN;2563
1;2015;KINOPLEX PRAIA DA COSTA;EXODUS: GODS AND KINGS;7841
1;2015;KINOPLEX PRAIA DA COSTA;MINUSCULE - LA VALLÉE DES FOURMIS PERDUES;48
1;2015;KINOPLEX PRAIA DA COSTA;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;8821
1;2015;KINOPLEX PRAIA DA COSTA;OS CARAS DE PAU;4035
1;2015;KINOPLEX PRAIA DA COSTA;TAKEN 3;4065
1;2015;KINOPLEX PRAIA DA COSTA;THE HOBBIT: BATTLE OF THE FIVE ARMIES;613
1;2015;KINOPLEX PRAIA DA COSTA;THE INTERVIEW;216
1;2015;KINOPLEX PRAIA DA COSTA;THE PENGUINS OF MADAGASCAR;9334
1;2015;KINOPLEX PRAIA DA COSTA;UNBROKEN;863
1;2015;KINOPLEX RIO SUL;BIG HERO 6;1702
1;2015;KINOPLEX RIO SUL;EXODUS: GODS AND KINGS;3922
1;2015;KINOPLEX RIO SUL;FOXCATCHER;1001
1;2015;KINOPLEX RIO SUL;INTO THE WOODS;917
1;2015;KINOPLEX RIO SUL;LOUCAS PRA CASAR;2758
1;2015;KINOPLEX RIO SUL;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;4029
1;2015;KINOPLEX RIO SUL;OS CARAS DE PAU;2770
1;2015;KINOPLEX RIO SUL;TAKEN 3;1760
1;2015;KINOPLEX RIO SUL;THE IMITATION GAME;641
1;2015;KINOPLEX RIO SUL;THE INTERVIEW;304
1;2015;KINOPLEX RIO SUL;THE PENGUINS OF MADAGASCAR;3682
1;2015;KINOPLEX RIO SUL;THE THEORY OF EVERYTHING;365
1;2015;KINOPLEX RIO SUL;UNBROKEN;1127
1;2015;KINOPLEX TIJUCA;BIG HERO 6;7720
1;2015;KINOPLEX TIJUCA;BIRDMAN: OR (THE UNEXPECTED VIRTUE OF IGNORANCE);1122
1;2015;KINOPLEX TIJUCA;BOYHOOD;2549
1;2015;KINOPLEX TIJUCA;CÁSSIA ELLER;118
1;2015;KINOPLEX TIJUCA;EXODUS: GODS AND KINGS;16064
1;2015;KINOPLEX TIJUCA;FOXCATCHER;1229
1;2015;KINOPLEX TIJUCA;INTO THE WOODS;2264
1;2015;KINOPLEX TIJUCA;LOUCAS PRA CASAR;24033
1;2015;KINOPLEX TIJUCA;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;12593
1;2015;KINOPLEX TIJUCA;NIGHTCRAWLER;260
1;2015;KINOPLEX TIJUCA;OS CARAS DE PAU;7503
1;2015;KINOPLEX TIJUCA;TAKEN 3;7138
1;2015;KINOPLEX TIJUCA;THE HOBBIT: BATTLE OF THE FIVE ARMIES;3278
1;2015;KINOPLEX TIJUCA;THE IMITATION GAME;1100
1;2015;KINOPLEX TIJUCA;THE PENGUINS OF MADAGASCAR;14076
1;2015;KINOPLEX TIJUCA;THE THEORY OF EVERYTHING;2195
1;2015;KINOPLEX TIJUCA;UNBROKEN;3561
1;2015;KINOPLEX TOP SHOPPING;BIG HERO 6;1926
1;2015;KINOPLEX TOP SHOPPING;EXODUS: GODS AND KINGS;7046
1;2015;KINOPLEX TOP SHOPPING;LOUCAS PRA CASAR;15837
1;2015;KINOPLEX TOP SHOPPING;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;3707
1;2015;KINOPLEX TOP SHOPPING;OS CARAS DE PAU;13479
1;2015;KINOPLEX TOP SHOPPING;TAKEN 3;2955
1;2015;KINOPLEX TOP SHOPPING;THE PENGUINS OF MADAGASCAR;7394
1;2015;KINOPLEX TOP SHOPPING;THE WOMAN IN BLACK 2 ANGEL OF DEATH;0
1;2015;KINOPLEX VIA PARQUE;BIG EYES;0
1;2015;KINOPLEX VIA PARQUE;INTO THE WOODS;0
1;2015;KINOPLEX VIA PARQUE;THE IMITATION GAME;73
1;2015;KINOPLEX VILA OLIMPIA;BIG EYES;556
1;2015;KINOPLEX VILA OLIMPIA;CÁSSIA ELLER;10
1;2015;KINOPLEX VILA OLÍMPIA;BIG HERO 6;3951
1;2015;KINOPLEX VILA OLÍMPIA;BIRDMAN: OR (THE UNEXPECTED VIRTUE OF IGNORANCE);667
1;2015;KINOPLEX VILA OLÍMPIA;EXODUS: GODS AND KINGS;4898
1;2015;KINOPLEX VILA OLÍMPIA;FOXCATCHER;1442
1;2015;KINOPLEX VILA OLÍMPIA;INTO THE WOODS;650
1;2015;KINOPLEX VILA OLÍMPIA;LEVIATHAN;733
1;2015;KINOPLEX VILA OLÍMPIA;LOUCAS PRA CASAR;3739
1;2015;KINOPLEX VILA OLÍMPIA;MEN, WOMEN & CHILDREN;273
1;2015;KINOPLEX VILA OLÍMPIA;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;4540
1;2015;KINOPLEX VILA OLÍMPIA;NIGHTCRAWLER;3273
1;2015;KINOPLEX VILA OLÍMPIA;OS CARAS DE PAU;426
1;2015;KINOPLEX VILA OLÍMPIA;TAKEN 3;1788
1;2015;KINOPLEX VILA OLÍMPIA;THE HOBBIT: BATTLE OF THE FIVE ARMIES;1953
1;2015;KINOPLEX VILA OLÍMPIA;THE IMITATION GAME;662
1;2015;KINOPLEX VILA OLÍMPIA;THE PENGUINS OF MADAGASCAR;4332
1;2015;KINOPLEX VILA OLÍMPIA;THE THEORY OF EVERYTHING;774
1;2015;KINOPLEX VILA OLÍMPIA;UNBROKEN;1489
1;2015;KINOPLEX VILA OLÍMPIA;WILD;790
1;2015;KINOPLEX WEST SHOPPING;BIG HERO 6;2013
1;2015;KINOPLEX WEST SHOPPING;EXODUS: GODS AND KINGS;8504
1;2015;KINOPLEX WEST SHOPPING;NIGHT AT THE MUSEUM: SECRET OF THE TOMB;8339
1;2015;KINOPLEX WEST SHOPPING;OS CARAS DE PAU;9409
1;2015;KINOPLEX WEST SHOPPING;TAKEN 3;4033
1;2015;KINOPLEX WEST SHOPPING;THE INTERVIEW;148
1;2015;KINOPLEX WEST SHOPPING;THE PENGUINS OF MADAGASCAR;8497
1;2015;KINOPLEX WEST SHOPPING;THE WOMAN IN BLACK 2 ANGEL OF DEATH;103
1;2016;KINOPLEX AMAZONAS;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;3643
1;2016;KINOPLEX AMAZONAS;ATÉ QUE A SORTE NOS SEPARE 3;4537
1;2016;KINOPLEX AMAZONAS;CREED;936
1;2016;KINOPLEX AMAZONAS;DADDY'S HOME;423
1;2016;KINOPLEX AMAZONAS;OS DEZ MANDAMENTOS;5252
1;2016;KINOPLEX AMAZONAS;PEANUTS THE MOVIE;4316
1;2016;KINOPLEX AMAZONAS;REZA A LENDA;1735
1;2016;KINOPLEX AMAZONAS;STAR WARS: EPISODE VII - THE FORCE AWAKENS;4469
1;2016;KINOPLEX AMAZONAS;THE 5TH WAVE;4945
1;2016;KINOPLEX AMAZONAS;THE GOOD DINOSAUR;9124
1;2016;KINOPLEX AMAZONAS;VAI QUE DÁ CERTO 2;4640
1;2016;KINOPLEX AVENIDA;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;1072
1;2016;KINOPLEX AVENIDA;ATÉ QUE A SORTE NOS SEPARE 3;4762
1;2016;KINOPLEX AVENIDA;CAROL;77
1;2016;KINOPLEX AVENIDA;CREED;1362
1;2016;KINOPLEX AVENIDA;DADDY'S HOME;491
1;2016;KINOPLEX AVENIDA;JOY;536
1;2016;KINOPLEX AVENIDA;OS DEZ MANDAMENTOS;1105
1;2016;KINOPLEX AVENIDA;PEANUTS THE MOVIE;2396
1;2016;KINOPLEX AVENIDA;POINT BREAK;343
1;2016;KINOPLEX AVENIDA;STAR WARS: EPISODE VII - THE FORCE AWAKENS;1612
1;2016;KINOPLEX AVENIDA;THE 5TH WAVE;2068
1;2016;KINOPLEX AVENIDA;THE BIG SHORT;843
1;2016;KINOPLEX AVENIDA;THE GOOD DINOSAUR;2102
1;2016;KINOPLEX AVENIDA;THE HATEFUL EIGHT;1040
1;2016;KINOPLEX AVENIDA;VAI QUE DÁ CERTO 2;1177
1;2016;KINOPLEX BOULEVARD;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;2865
1;2016;KINOPLEX BOULEVARD;ATÉ QUE A SORTE NOS SEPARE 3;2247
1;2016;KINOPLEX BOULEVARD;CREED;1672
1;2016;KINOPLEX BOULEVARD;JOY;993
1;2016;KINOPLEX BOULEVARD;OS DEZ MANDAMENTOS;3800
1;2016;KINOPLEX BOULEVARD;PEANUTS THE MOVIE;5966
1;2016;KINOPLEX BOULEVARD;POINT BREAK;424
1;2016;KINOPLEX BOULEVARD;REZA A LENDA;603
1;2016;KINOPLEX BOULEVARD;STAR WARS: EPISODE VII - THE FORCE AWAKENS;3786
1;2016;KINOPLEX BOULEVARD;THE 5TH WAVE;2897
1;2016;KINOPLEX BOULEVARD;THE GOOD DINOSAUR;6531
1;2016;KINOPLEX BOULEVARD;THE HATEFUL EIGHT;3306
1;2016;KINOPLEX BOULEVARD;VAI QUE DÁ CERTO 2;1586
1;2016;KINOPLEX DOM PEDRO;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;7658
1;2016;KINOPLEX DOM PEDRO;ATÉ QUE A SORTE NOS SEPARE 3;11177
1;2016;KINOPLEX DOM PEDRO;CAROL;680
1;2016;KINOPLEX DOM PEDRO;CREED;4509
1;2016;KINOPLEX DOM PEDRO;DADDY'S HOME;1428
1;2016;KINOPLEX DOM PEDRO;DIRTY GRANDPA;220
1;2016;KINOPLEX DOM PEDRO;HOTEL TRANSYLVANIA 2;149
1;2016;KINOPLEX DOM PEDRO;IN THE HEART OF THE SEA;2264
1;2016;KINOPLEX DOM PEDRO;JOY;936
1;2016;KINOPLEX DOM PEDRO;OS DEZ MANDAMENTOS;10166
1;2016;KINOPLEX DOM PEDRO;PEANUTS THE MOVIE;9365
1;2016;KINOPLEX DOM PEDRO;POINT BREAK;1040
1;2016;KINOPLEX DOM PEDRO;REZA A LENDA;776
1;2016;KINOPLEX DOM PEDRO;SISTERS;274
1;2016;KINOPLEX DOM PEDRO;SPECTRE;563
1;2016;KINOPLEX DOM PEDRO;SPOTLIGHT;2045
1;2016;KINOPLEX DOM PEDRO;STAR WARS: EPISODE VII - THE FORCE AWAKENS;18259
1;2016;KINOPLEX DOM PEDRO;STEVE JOBS;823
1;2016;KINOPLEX DOM PEDRO;THE 5TH WAVE;5521
1;2016;KINOPLEX DOM PEDRO;THE BIG SHORT;3572
1;2016;KINOPLEX DOM PEDRO;THE GOOD DINOSAUR;21678
1;2016;KINOPLEX DOM PEDRO;THE HATEFUL EIGHT;5928
1;2016;KINOPLEX DOM PEDRO;THE HUNGER GAMES: MOCKINGJAY - PART 2;2804
1;2016;KINOPLEX DOM PEDRO;THE LAST WITCH HUNTER;5501
1;2016;KINOPLEX DOM PEDRO;VAI QUE DÁ CERTO 2;7068
1;2016;KINOPLEX FASHION MALL;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;226
1;2016;KINOPLEX FASHION MALL;ANOMALISA;155
1;2016;KINOPLEX FASHION MALL;ATÉ QUE A SORTE NOS SEPARE 3;737
1;2016;KINOPLEX FASHION MALL;BURNT;258
1;2016;KINOPLEX FASHION MALL;CAROL;159
1;2016;KINOPLEX FASHION MALL;CREED;209
1;2016;KINOPLEX FASHION MALL;JOY;1238
1;2016;KINOPLEX FASHION MALL;OS DEZ MANDAMENTOS;2450
1;2016;KINOPLEX FASHION MALL;PEANUTS THE MOVIE;982
1;2016;KINOPLEX FASHION MALL;SPOTLIGHT;1476
1;2016;KINOPLEX FASHION MALL;STAR WARS: EPISODE VII - THE FORCE AWAKENS;748
1;2016;KINOPLEX FASHION MALL;STEVE JOBS;1165
1;2016;KINOPLEX FASHION MALL;SUFFRAGETTE;137
1;2016;KINOPLEX FASHION MALL;THE BIG SHORT;1741
1;2016;KINOPLEX FASHION MALL;THE GOOD DINOSAUR;2356
1;2016;KINOPLEX FASHION MALL;THE HATEFUL EIGHT;1592
1;2016;KINOPLEX GRANDE RIO;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;13318
1;2016;KINOPLEX GRANDE RIO;ATÉ QUE A SORTE NOS SEPARE 3;22796
1;2016;KINOPLEX GRANDE RIO;OS DEZ MANDAMENTOS;14155
1;2016;KINOPLEX GRANDE RIO;PEANUTS THE MOVIE;8530
1;2016;KINOPLEX GRANDE RIO;REZA A LENDA;1999
1;2016;KINOPLEX GRANDE RIO;STAR WARS: EPISODE VII - THE FORCE AWAKENS;9978
1;2016;KINOPLEX GRANDE RIO;THE 5TH WAVE;7319
1;2016;KINOPLEX GRANDE RIO;THE GOOD DINOSAUR;16311
1;2016;KINOPLEX GRANDE RIO;VAI QUE DÁ CERTO 2;8863
1;2016;KINOPLEX ITAIM;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;60
1;2016;KINOPLEX ITAIM;ANOMALISA;233
1;2016;KINOPLEX ITAIM;BRIDGE OF SPIES;1976
1;2016;KINOPLEX ITAIM;BURNT;1900
1;2016;KINOPLEX ITAIM;CAROL;2215
1;2016;KINOPLEX ITAIM;CREED;20
1;2016;KINOPLEX ITAIM;EL CLAN;281
1;2016;KINOPLEX ITAIM;JOY;5401
1;2016;KINOPLEX ITAIM;PEANUTS THE MOVIE;2115
1;2016;KINOPLEX ITAIM;POINT BREAK;553
1;2016;KINOPLEX ITAIM;SECRET IN THEIR EYES;492
1;2016;KINOPLEX ITAIM;SPOTLIGHT;7798
1;2016;KINOPLEX ITAIM;STAR WARS: EPISODE VII - THE FORCE AWAKENS;3360
1;2016;KINOPLEX ITAIM;STEVE JOBS;1093
1;2016;KINOPLEX ITAIM;SUFFRAGETTE;2181
1;2016;KINOPLEX ITAIM;THE BIG SHORT;9641
1;2016;KINOPLEX ITAIM;THE GOOD DINOSAUR;3172
1;2016;KINOPLEX ITAIM;THE HATEFUL EIGHT;6305
1;2016;KINOPLEX LEBLON;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;3333
1;2016;KINOPLEX LEBLON;ATÉ QUE A SORTE NOS SEPARE 3;3895
1;2016;KINOPLEX LEBLON;BRIDGE OF SPIES;45
1;2016;KINOPLEX LEBLON;BURNT;1050
1;2016;KINOPLEX LEBLON;CAROL;791
1;2016;KINOPLEX LEBLON;JOY;5435
1;2016;KINOPLEX LEBLON;OS DEZ MANDAMENTOS;749
1;2016;KINOPLEX LEBLON;PEANUTS THE MOVIE;6764
1;2016;KINOPLEX LEBLON;SPOTLIGHT;5066
1;2016;KINOPLEX LEBLON;STAR WARS: EPISODE VII - THE FORCE AWAKENS;5873
1;2016;KINOPLEX LEBLON;STEVE JOBS;193
1;2016;KINOPLEX LEBLON;THE BIG SHORT;5813
1;2016;KINOPLEX LEBLON;THE GOOD DINOSAUR;6605
1;2016;KINOPLEX LEBLON;THE HATEFUL EIGHT;4565
1;2016;KINOPLEX MACEIÓ;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;6365
1;2016;KINOPLEX MACEIÓ;ATÉ QUE A SORTE NOS SEPARE 3;10888
1;2016;KINOPLEX MACEIÓ;CREED;1493
1;2016;KINOPLEX MACEIÓ;DADDY'S HOME;396
1;2016;KINOPLEX MACEIÓ;JOY;227
1;2016;KINOPLEX MACEIÓ;OS DEZ MANDAMENTOS;1542
1;2016;KINOPLEX MACEIÓ;PEANUTS THE MOVIE;3981
1;2016;KINOPLEX MACEIÓ;POINT BREAK;457
1;2016;KINOPLEX MACEIÓ;REZA A LENDA;1489
1;2016;KINOPLEX MACEIÓ;SPOTLIGHT;659
1;2016;KINOPLEX MACEIÓ;STAR WARS: EPISODE VII - THE FORCE AWAKENS;4667
1;2016;KINOPLEX MACEIÓ;THE 5TH WAVE;3982
1;2016;KINOPLEX MACEIÓ;THE BIG SHORT;1185
1;2016;KINOPLEX MACEIÓ;THE GOOD DINOSAUR;8393
1;2016;KINOPLEX MACEIÓ;THE HATEFUL EIGHT;2087
1;2016;KINOPLEX MACEIÓ;VAI QUE DÁ CERTO 2;5919
1;2016;KINOPLEX MADUREIRA;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;5826
1;2016;KINOPLEX MADUREIRA;ATÉ QUE A SORTE NOS SEPARE 3;11218
1;2016;KINOPLEX MADUREIRA;DADDY'S HOME;348
1;2016;KINOPLEX MADUREIRA;OS DEZ MANDAMENTOS;5643
1;2016;KINOPLEX MADUREIRA;PEANUTS THE MOVIE;4858
1;2016;KINOPLEX MADUREIRA;POINT BREAK;424
1;2016;KINOPLEX MADUREIRA;REZA A LENDA;531
1;2016;KINOPLEX MADUREIRA;STAR WARS: EPISODE VII - THE FORCE AWAKENS;3591
1;2016;KINOPLEX MADUREIRA;THE 5TH WAVE;3983
1;2016;KINOPLEX MADUREIRA;THE GOOD DINOSAUR;7909
1;2016;KINOPLEX MADUREIRA;VAI QUE DÁ CERTO 2;5092
1;2016;KINOPLEX NOVA AMÉRICA;ALVIN AND THE CHIPMUNKS: THE ROAD CHIP;5745
